,T1,Mean_T1,Median_T1,Max_T1,Min_T1,B0,Mean_B0,Median_B0,Max_B0,Min_B0,B1000,Mean_B1000,Median_B1000,Max_B1000,Min_B1000,B1500,Mean_B1500,Median_B1500,Max_B1500,Min_B1500,B2000,Mean_B2000,Median_B2000,Max_B2000,Min_B2000,ADC,Mean_ADC,Median_ADC,Max_ADC,Min_ADC,Position_X,Position_Y,Position_Z,class
100,1215.0,972.752,1078.0,1473.0,417.0,104.0,85.68,91.0,177.0,12.0,53.0,38.264,46.0,67.0,11.0,34.0,23.816,30.0,39.0,6.0,22.0,15.992,19.0,25.0,2.0,497.0,665.56,675.0,1367.0,225.0,23,1024,381,healthy
101,446.0,617.8,574.0,1265.0,356.0,47.0,71.984,60.0,227.0,32.0,26.0,28.424,26.0,54.0,20.0,18.0,18.056,18.0,27.0,10.0,14.0,11.88,12.0,18.0,4.0,612.0,855.632,809.0,1392.0,492.0,23,1026,131,healthy
102,1272.0,1048.392,1182.0,1487.0,384.0,99.0,87.256,95.0,176.0,16.0,55.0,41.584,51.0,69.0,6.0,34.0,26.24,31.0,41.0,4.0,23.0,17.608,20.0,27.0,1.0,458.0,635.504,599.0,1406.0,231.0,23,1027,379,healthy
103,672.0,538.544,407.0,1237.0,282.0,33.0,31.984,28.0,105.0,0.0,30.0,24.48,20.0,57.0,11.0,28.0,18.416,16.0,37.0,7.0,22.0,15.024,15.0,26.0,4.0,157.0,357.904,283.0,1295.0,26.0,23,1030,385,healthy
104,588.0,655.336,713.0,1214.0,273.0,170.0,280.776,277.0,502.0,61.0,30.0,44.696,45.0,73.0,22.0,12.0,19.648,19.0,32.0,10.0,5.0,8.928,8.0,18.0,3.0,1646.0,1567.96,1556.0,1940.0,1029.0,23,1032,137,healthy
105,377.0,500.928,432.0,1023.0,347.0,32.0,66.568,47.0,258.0,4.0,19.0,21.688,20.0,38.0,11.0,14.0,12.32,12.0,22.0,6.0,12.0,7.96,8.0,17.0,2.0,545.0,944.52,820.0,1794.0,164.0,23,1032,370,healthy
106,1347.0,982.032,1027.0,1426.0,369.0,96.0,254.968,122.0,1732.0,31.0,26.0,29.48,30.0,36.0,22.0,16.0,15.776,16.0,25.0,1.0,8.0,9.056,8.0,20.0,0.0,633.0,900.912,820.0,2647.0,347.0,24,325,264,healthy
107,1257.0,1120.768,1134.0,1581.0,724.0,69.0,219.72,84.0,1625.0,0.0,27.0,31.032,31.0,38.0,24.0,18.0,16.264,17.0,24.0,3.0,12.0,10.032,11.0,20.0,0.0,397.0,607.032,465.0,2399.0,224.0,24,333,260,healthy
108,1075.0,1032.776,1046.0,1218.0,860.0,52.0,67.928,48.0,302.0,10.0,27.0,27.408,28.0,32.0,18.0,20.0,20.104,21.0,29.0,4.0,15.0,16.312,17.0,28.0,0.0,456.0,649.024,437.0,2630.0,87.0,24,622,215,healthy
109,858.0,858.168,847.0,1074.0,668.0,133.0,170.232,176.0,320.0,47.0,42.0,41.76,41.0,55.0,31.0,25.0,22.528,23.0,32.0,11.0,14.0,12.816,12.0,28.0,3.0,1104.0,1258.168,1288.0,1828.0,399.0,24,655,238,healthy
110,1175.0,1065.536,1069.0,1270.0,889.0,0.0,26.264,23.0,95.0,0.0,34.0,28.696,28.0,47.0,20.0,30.0,21.656,22.0,31.0,13.0,30.0,19.704,21.0,30.0,10.0,57.0,403.728,318.0,1015.0,13.0,24,656,220,healthy
111,1116.0,848.92,845.0,1174.0,537.0,45.0,48.336,44.0,106.0,23.0,24.0,27.544,28.0,34.0,20.0,20.0,21.152,21.0,27.0,12.0,17.0,17.928,18.0,25.0,10.0,180.0,344.84,307.0,958.0,16.0,24,666,203,healthy
112,950.0,897.824,884.0,1106.0,712.0,85.0,85.08,75.0,221.0,20.0,25.0,27.896,28.0,34.0,21.0,14.0,16.536,16.0,27.0,11.0,7.0,10.288,10.0,20.0,2.0,1052.0,979.176,990.0,1694.0,305.0,24,667,236,healthy
113,1098.0,1005.624,1018.0,1208.0,708.0,69.0,43.88,40.0,105.0,0.0,26.0,26.976,27.0,32.0,24.0,14.0,16.648,16.0,27.0,10.0,9.0,13.064,14.0,25.0,3.0,745.0,794.064,730.0,1762.0,66.0,24,671,226,healthy
114,997.0,909.456,895.0,1136.0,692.0,9.0,51.568,48.0,129.0,0.0,27.0,29.352,28.0,40.0,21.0,11.0,20.592,19.0,33.0,11.0,10.0,16.192,15.0,30.0,6.0,379.0,642.632,643.0,1366.0,132.0,24,676,208,healthy
115,997.0,741.128,741.0,1064.0,494.0,3.0,27.928,13.0,141.0,0.0,21.0,31.064,29.0,47.0,21.0,20.0,24.272,23.0,43.0,12.0,16.0,21.872,20.0,44.0,10.0,525.0,351.768,358.0,1142.0,0.0,24,696,212,healthy
116,1059.0,941.816,926.0,1217.0,668.0,122.0,59.504,50.0,152.0,0.0,32.0,30.96,33.0,41.0,18.0,17.0,20.624,20.0,33.0,12.0,9.0,16.296,17.0,30.0,6.0,709.0,728.416,645.0,1863.0,147.0,24,696,224,healthy
117,1021.0,915.616,909.0,1121.0,713.0,60.0,71.024,41.0,223.0,13.0,39.0,36.12,37.0,68.0,17.0,33.0,27.048,28.0,41.0,11.0,26.0,21.624,20.0,42.0,4.0,312.0,479.736,393.0,1296.0,86.0,24,706,249,healthy
118,1046.0,975.472,1013.0,1262.0,493.0,479.0,409.272,380.0,835.0,77.0,89.0,71.168,70.0,129.0,20.0,43.0,31.28,32.0,51.0,11.0,25.0,14.768,14.0,29.0,5.0,1151.0,1429.408,1486.0,1893.0,719.0,24,728,233,healthy
119,1208.0,1047.376,1057.0,1294.0,755.0,0.0,38.336,35.0,141.0,0.0,25.0,26.816,28.0,40.0,8.0,22.0,21.736,21.0,34.0,12.0,22.0,18.92,18.0,31.0,10.0,36.0,412.912,394.0,884.0,12.0,24,733,249,healthy
120,940.0,849.208,860.0,1102.0,626.0,36.0,92.912,65.0,262.0,12.0,21.0,32.016,28.0,64.0,16.0,16.0,20.032,18.0,33.0,11.0,11.0,13.12,13.0,27.0,7.0,890.0,880.832,711.0,1731.0,207.0,24,736,257,healthy
121,1088.0,891.064,885.0,1318.0,385.0,51.0,49.016,44.0,210.0,21.0,26.0,29.8,29.0,39.0,21.0,23.0,24.832,25.0,38.0,10.0,18.0,21.072,21.0,36.0,5.0,543.0,531.216,470.0,1878.0,59.0,24,748,242,healthy
122,782.0,665.496,638.0,949.0,430.0,47.0,103.464,92.0,249.0,42.0,30.0,35.432,33.0,53.0,19.0,25.0,22.8,24.0,40.0,9.0,19.0,15.392,15.0,37.0,3.0,458.0,954.712,886.0,1808.0,391.0,24,759,233,healthy
123,1102.0,831.464,885.0,1256.0,341.0,126.0,126.144,126.0,229.0,44.0,29.0,34.528,34.0,45.0,28.0,14.0,19.672,18.0,33.0,13.0,6.0,12.176,8.0,30.0,5.0,1348.0,1129.328,1313.0,1685.0,263.0,24,762,371,healthy
124,1227.0,919.592,916.0,1318.0,454.0,164.0,143.552,164.0,245.0,28.0,39.0,38.56,39.0,48.0,27.0,19.0,21.472,20.0,31.0,16.0,9.0,13.192,10.0,28.0,6.0,1341.0,1110.656,1334.0,1683.0,227.0,24,781,119,healthy
125,1237.0,1034.656,1052.0,1256.0,644.0,47.0,39.896,38.0,141.0,8.0,22.0,24.584,24.0,39.0,13.0,10.0,17.928,17.0,32.0,6.0,7.0,13.376,13.0,25.0,4.0,379.0,472.352,425.0,1461.0,31.0,24,810,345,healthy
126,849.0,897.728,808.0,1278.0,582.0,52.0,102.512,55.0,238.0,17.0,16.0,28.76,27.0,52.0,12.0,9.0,17.024,17.0,25.0,7.0,5.0,10.576,8.0,22.0,4.0,1036.0,938.424,1022.0,1657.0,123.0,24,813,335,healthy
127,991.0,1003.224,1033.0,1359.0,636.0,66.0,51.784,39.0,198.0,17.0,31.0,26.312,26.0,45.0,17.0,22.0,18.992,19.0,26.0,10.0,15.0,13.872,15.0,21.0,5.0,655.0,620.304,526.0,1396.0,157.0,24,815,341,healthy
128,837.0,796.36,839.0,1128.0,411.0,48.0,101.52,80.0,525.0,0.0,20.0,29.864,29.0,47.0,20.0,16.0,16.304,16.0,26.0,8.0,14.0,10.952,11.0,20.0,3.0,686.0,916.472,903.0,1997.0,231.0,24,826,352,healthy
129,1169.0,1245.744,1257.0,1523.0,920.0,54.0,51.992,47.0,149.0,24.0,35.0,34.856,35.0,44.0,25.0,27.0,26.968,28.0,32.0,19.0,20.0,19.664,20.0,23.0,9.0,396.0,388.544,324.0,1228.0,66.0,24,836,155,healthy
130,1274.0,1255.464,1268.0,1547.0,897.0,41.0,45.096,43.0,65.0,36.0,48.0,39.816,39.0,50.0,31.0,38.0,31.688,31.0,38.0,26.0,29.0,23.704,23.0,29.0,20.0,83.0,238.344,248.0,395.0,35.0,24,841,151,healthy
131,1032.0,1021.368,1120.0,1519.0,380.0,55.0,87.512,78.0,219.0,23.0,46.0,36.328,39.0,53.0,15.0,32.0,23.376,24.0,35.0,5.0,23.0,15.608,16.0,27.0,1.0,496.0,816.936,806.0,1994.0,74.0,24,844,303,healthy
132,1360.0,1221.856,1181.0,1547.0,992.0,28.0,57.36,42.0,223.0,4.0,46.0,42.04,42.0,60.0,23.0,33.0,29.688,31.0,36.0,20.0,26.0,22.032,22.0,27.0,16.0,102.0,347.136,350.0,1004.0,41.0,24,851,305,healthy
133,1314.0,1053.8,1154.0,1502.0,467.0,75.0,63.752,57.0,134.0,17.0,36.0,32.832,32.0,48.0,20.0,25.0,21.056,21.0,32.0,9.0,17.0,14.544,15.0,24.0,4.0,667.0,696.288,678.0,1443.0,141.0,24,853,147,healthy
134,1101.0,1028.656,1141.0,1342.0,523.0,117.0,155.592,143.0,450.0,0.0,30.0,32.04,32.0,49.0,18.0,17.0,16.432,16.0,27.0,9.0,10.0,8.664,8.0,20.0,3.0,1089.0,1271.888,1343.0,2006.0,447.0,24,853,347,healthy
135,750.0,970.432,906.0,1548.0,356.0,188.0,204.296,182.0,576.0,34.0,48.0,40.56,45.0,64.0,18.0,25.0,20.344,21.0,34.0,5.0,14.0,10.744,10.0,26.0,1.0,1343.0,1369.032,1405.0,2052.0,458.0,24,854,187,healthy
136,1368.0,1246.256,1321.0,1490.0,640.0,73.0,67.32,61.0,138.0,18.0,37.0,39.624,39.0,52.0,30.0,27.0,27.84,27.0,35.0,21.0,19.0,19.776,20.0,26.0,12.0,560.0,494.24,503.0,1176.0,32.0,24,859,326,healthy
137,1222.0,1152.312,1229.0,1462.0,561.0,21.0,80.44,73.0,181.0,0.0,39.0,35.744,37.0,45.0,21.0,32.0,23.944,25.0,33.0,8.0,25.0,16.144,17.0,25.0,3.0,275.0,776.744,632.0,1654.0,172.0,24,862,348,healthy
138,1463.0,1136.616,1333.0,1559.0,349.0,214.0,330.392,166.0,1538.0,0.0,35.0,45.344,40.0,94.0,25.0,14.0,22.72,23.0,36.0,9.0,6.0,13.0,11.0,27.0,4.0,1499.0,1216.864,1319.0,2331.0,30.0,24,867,173,healthy
139,1359.0,1301.92,1337.0,1495.0,665.0,191.0,103.968,100.0,240.0,19.0,46.0,39.6,43.0,53.0,24.0,24.0,23.176,24.0,30.0,15.0,12.0,15.12,15.0,24.0,7.0,1158.0,841.736,866.0,1403.0,141.0,24,869,167,healthy
140,1250.0,1257.32,1259.0,1450.0,1056.0,35.0,47.856,47.0,97.0,25.0,41.0,39.728,39.0,48.0,33.0,31.0,30.184,30.0,35.0,23.0,24.0,22.464,22.0,26.0,17.0,159.0,289.192,223.0,738.0,80.0,24,870,337,healthy
141,1060.0,1196.272,1196.0,1433.0,961.0,31.0,51.392,53.0,79.0,23.0,35.0,35.152,35.0,47.0,22.0,28.0,26.24,27.0,33.0,15.0,22.0,19.272,19.0,24.0,10.0,270.0,449.928,467.0,781.0,61.0,24,872,151,healthy
142,1255.0,1195.76,1276.0,1538.0,528.0,179.0,147.568,150.0,319.0,0.0,41.0,45.704,46.0,59.0,34.0,21.0,25.168,25.0,36.0,16.0,10.0,14.624,13.0,27.0,6.0,1324.0,1072.84,1167.0,1625.0,47.0,24,878,325,healthy
143,1292.0,1002.264,1120.0,1609.0,273.0,1223.0,821.68,714.0,2239.0,0.0,76.0,61.976,55.0,130.0,30.0,27.0,24.352,24.0,37.0,12.0,10.0,10.408,8.0,29.0,1.0,1970.0,1745.856,1945.0,2559.0,392.0,24,880,176,healthy
144,1391.0,1121.584,1209.0,1484.0,537.0,51.0,85.392,63.0,250.0,27.0,33.0,33.432,33.0,47.0,22.0,25.0,22.752,22.0,34.0,12.0,19.0,15.424,15.0,25.0,5.0,417.0,731.408,697.0,1589.0,178.0,24,890,142,healthy
145,1009.0,952.424,920.0,1405.0,544.0,558.0,380.288,303.0,1189.0,0.0,98.0,76.232,74.0,154.0,35.0,42.0,37.296,35.0,64.0,19.0,23.0,22.32,21.0,43.0,5.0,1267.0,1052.936,1059.0,1894.0,271.0,24,900,226,healthy
146,463.0,838.504,707.0,1409.0,405.0,24.0,101.656,66.0,267.0,10.0,25.0,32.072,28.0,53.0,19.0,20.0,19.736,17.0,36.0,10.0,17.0,13.24,14.0,25.0,4.0,424.0,872.288,476.0,1847.0,231.0,24,983,375,healthy
147,777.0,937.256,726.0,1635.0,454.0,27.0,73.432,48.0,211.0,12.0,22.0,29.656,29.0,54.0,12.0,18.0,19.84,18.0,38.0,6.0,16.0,13.984,15.0,28.0,2.0,220.0,730.72,421.0,1832.0,100.0,24,992,375,healthy
148,749.0,910.64,749.0,1445.0,454.0,27.0,73.496,82.0,174.0,4.0,15.0,34.344,33.0,62.0,11.0,11.0,22.04,19.0,39.0,7.0,8.0,15.152,14.0,28.0,4.0,516.0,622.992,571.0,1542.0,114.0,24,995,121,healthy
149,1159.0,1010.96,1118.0,1524.0,381.0,45.0,64.168,62.0,167.0,0.0,33.0,33.912,33.0,62.0,4.0,27.0,22.76,26.0,44.0,3.0,21.0,16.12,19.0,33.0,2.0,274.0,593.616,366.0,1817.0,5.0,24,1000,376,healthy
150,346.0,541.168,564.0,791.0,296.0,63.0,98.256,96.0,215.0,5.0,19.0,26.792,24.0,49.0,14.0,13.0,14.4,14.0,24.0,9.0,8.0,8.848,9.0,19.0,4.0,1092.0,1056.104,1177.0,1703.0,45.0,24,1007,389,healthy
151,836.0,636.288,508.0,1391.0,305.0,109.0,60.816,51.0,124.0,18.0,25.0,22.976,20.0,47.0,6.0,12.0,14.112,12.0,34.0,4.0,5.0,8.752,7.0,25.0,0.0,1304.0,937.056,913.0,1594.0,221.0,24,1018,372,healthy
152,368.0,469.712,394.0,900.0,282.0,52.0,112.88,87.0,351.0,38.0,19.0,32.896,31.0,61.0,19.0,10.0,18.656,18.0,29.0,10.0,6.0,10.976,10.0,19.0,4.0,975.0,1081.136,1087.0,1611.0,498.0,24,1020,133,healthy
153,927.0,628.608,495.0,1337.0,292.0,77.0,65.592,56.0,215.0,12.0,55.0,37.624,37.0,68.0,11.0,36.0,25.064,24.0,42.0,8.0,25.0,17.912,18.0,28.0,6.0,276.0,469.6,384.0,1468.0,31.0,24,1029,118,healthy
154,332.0,366.272,356.0,573.0,282.0,7.0,80.84,25.0,394.0,6.0,26.0,29.768,26.0,56.0,14.0,11.0,18.024,18.0,29.0,9.0,12.0,13.712,14.0,22.0,4.0,33.0,572.184,280.0,1741.0,3.0,24,1032,115,healthy
155,1409.0,1204.976,1233.0,1556.0,597.0,1292.0,756.448,704.0,1908.0,52.0,27.0,40.568,37.0,84.0,22.0,4.0,18.848,14.0,54.0,1.0,0.0,7.664,5.0,30.0,0.0,2187.0,2174.096,2064.0,4224.0,228.0,25,327,252,healthy
156,1242.0,1175.496,1233.0,1641.0,567.0,385.0,639.672,336.0,2037.0,34.0,27.0,29.584,30.0,39.0,21.0,13.0,16.888,16.0,54.0,3.0,6.0,8.48,8.0,30.0,0.0,1354.0,1794.576,1310.0,3984.0,336.0,25,331,250,healthy
157,1119.0,1113.248,1175.0,1656.0,373.0,171.0,124.416,123.0,365.0,31.0,39.0,35.712,36.0,45.0,29.0,20.0,16.952,18.0,24.0,5.0,10.0,9.848,9.0,20.0,0.0,398.0,842.848,863.0,1400.0,224.0,25,346,255,healthy
158,772.0,847.456,833.0,1236.0,607.0,156.0,155.008,146.0,312.0,47.0,39.0,40.144,39.0,57.0,26.0,21.0,23.0,24.0,31.0,16.0,12.0,14.16,14.0,24.0,8.0,1090.0,1048.912,1083.0,1450.0,576.0,25,636,217,healthy
159,793.0,757.616,780.0,1106.0,429.0,347.0,215.568,225.0,469.0,43.0,65.0,42.496,42.0,73.0,20.0,27.0,19.04,20.0,30.0,7.0,13.0,9.496,10.0,18.0,3.0,1386.0,1385.192,1411.0,1931.0,685.0,25,648,224,healthy
160,1045.0,888.8,965.0,1241.0,476.0,155.0,188.856,135.0,841.0,54.0,30.0,30.704,32.0,50.0,17.0,13.0,14.992,15.0,29.0,3.0,6.0,8.016,7.0,20.0,0.0,1338.0,1472.904,1296.0,2898.0,820.0,25,687,231,healthy
161,897.0,810.704,816.0,1026.0,502.0,187.0,222.256,151.0,1175.0,13.0,40.0,36.232,35.0,52.0,24.0,18.0,17.616,17.0,29.0,7.0,9.0,11.552,10.0,28.0,0.0,1381.0,1163.824,1109.0,3025.0,0.0,25,692,215,healthy
162,937.0,869.736,924.0,1150.0,519.0,33.0,396.144,40.0,2205.0,0.0,31.0,38.12,38.0,63.0,29.0,26.0,21.424,25.0,32.0,3.0,25.0,17.768,21.0,30.0,0.0,536.0,1279.448,674.0,3773.0,156.0,25,694,229,healthy
163,1083.0,978.256,987.0,1199.0,617.0,255.0,345.528,255.0,1052.0,26.0,47.0,63.192,47.0,140.0,29.0,22.0,31.152,30.0,51.0,18.0,10.0,17.904,18.0,30.0,7.0,1505.0,1153.384,1138.0,1802.0,319.0,25,727,244,healthy
164,1124.0,919.32,961.0,1386.0,417.0,40.0,49.28,44.0,131.0,11.0,24.0,27.376,26.0,49.0,16.0,20.0,19.968,19.0,41.0,9.0,17.0,16.648,15.0,38.0,5.0,452.0,623.448,565.0,1470.0,0.0,25,741,383,healthy
165,1001.0,884.312,941.0,1232.0,301.0,60.0,56.344,58.0,134.0,16.0,26.0,25.576,26.0,34.0,16.0,19.0,17.496,17.0,27.0,8.0,14.0,13.272,11.0,26.0,4.0,678.0,778.872,825.0,1491.0,88.0,25,743,106,healthy
166,936.0,948.36,941.0,1251.0,679.0,47.0,52.096,52.0,98.0,7.0,34.0,31.896,31.0,41.0,22.0,31.0,24.328,24.0,38.0,13.0,27.0,19.704,20.0,35.0,6.0,368.0,513.504,478.0,986.0,90.0,25,746,233,healthy
167,1167.0,888.656,980.0,1299.0,352.0,48.0,84.248,70.0,170.0,44.0,35.0,27.84,28.0,44.0,19.0,30.0,17.936,18.0,41.0,6.0,25.0,12.184,11.0,38.0,1.0,340.0,990.784,904.0,1878.0,196.0,25,753,107,healthy
168,1098.0,843.752,810.0,1127.0,509.0,140.0,117.696,116.0,194.0,37.0,33.0,30.192,31.0,40.0,15.0,16.0,16.6,15.0,27.0,5.0,8.0,9.928,8.0,24.0,2.0,1334.0,1221.144,1334.0,1971.0,287.0,25,761,118,healthy
169,906.0,799.248,798.0,1053.0,457.0,138.0,131.32,138.0,239.0,9.0,32.0,36.6,36.0,45.0,28.0,15.0,19.384,18.0,31.0,13.0,6.0,12.4,8.0,28.0,5.0,1436.0,1131.32,1423.0,1737.0,181.0,25,763,367,healthy
170,1106.0,852.936,863.0,1237.0,429.0,140.0,143.72,168.0,218.0,17.0,39.0,38.64,39.0,43.0,29.0,23.0,19.816,19.0,30.0,13.0,14.0,12.232,9.0,29.0,5.0,1099.0,1161.04,1366.0,1683.0,178.0,25,772,119,healthy
171,1097.0,856.912,957.0,1232.0,377.0,73.0,126.912,126.0,235.0,23.0,36.0,37.104,38.0,49.0,29.0,27.0,21.808,21.0,29.0,15.0,20.0,13.608,11.0,26.0,5.0,614.0,1036.584,1096.0,1726.0,246.0,25,791,126,healthy
172,1222.0,923.744,977.0,1301.0,459.0,160.0,122.632,133.0,243.0,15.0,38.0,37.256,37.0,48.0,28.0,19.0,19.848,20.0,29.0,10.0,10.0,12.448,10.0,25.0,5.0,1299.0,952.448,1138.0,1606.0,59.0,25,799,137,healthy
173,802.0,950.912,992.0,1298.0,513.0,97.0,54.968,47.0,143.0,8.0,28.0,28.808,29.0,37.0,20.0,15.0,20.856,21.0,30.0,10.0,8.0,15.136,15.0,23.0,4.0,1052.0,579.936,579.0,1345.0,95.0,25,810,140,healthy
174,1401.0,1252.4,1299.0,1480.0,684.0,20.0,71.104,45.0,226.0,11.0,31.0,33.76,33.0,46.0,25.0,20.0,23.8,24.0,33.0,17.0,17.0,17.2,18.0,25.0,7.0,58.0,532.184,391.0,1468.0,0.0,25,830,164,healthy
175,903.0,893.008,770.0,1534.0,378.0,128.0,171.52,186.0,326.0,36.0,23.0,36.488,36.0,59.0,18.0,10.0,17.912,19.0,29.0,8.0,5.0,9.128,9.0,19.0,3.0,1339.0,1349.968,1395.0,1756.0,342.0,25,835,176,healthy
176,1254.0,1195.24,1197.0,1415.0,978.0,39.0,53.16,48.0,83.0,38.0,41.0,38.824,38.0,50.0,26.0,32.0,29.832,30.0,38.0,16.0,24.0,21.872,22.0,29.0,9.0,241.0,351.904,319.0,865.0,30.0,25,840,147,healthy
177,1281.0,1366.808,1369.0,1599.0,1017.0,36.0,53.4,53.0,152.0,0.0,44.0,36.448,37.0,47.0,23.0,32.0,26.488,28.0,35.0,10.0,23.0,18.864,20.0,25.0,4.0,372.0,545.336,446.0,1368.0,273.0,25,844,173,healthy
178,1485.0,1376.512,1387.0,1667.0,1009.0,99.0,90.088,75.0,223.0,33.0,35.0,38.08,39.0,57.0,20.0,25.0,25.304,27.0,35.0,11.0,17.0,17.056,18.0,26.0,5.0,682.0,766.488,739.0,1334.0,359.0,25,846,178,healthy
179,1200.0,1218.552,1236.0,1618.0,710.0,93.0,92.752,81.0,440.0,0.0,32.0,45.032,45.0,67.0,23.0,19.0,28.328,28.0,37.0,16.0,12.0,19.928,21.0,26.0,11.0,692.0,614.128,541.0,1341.0,173.0,25,857,182,healthy
180,748.0,888.648,815.0,1493.0,496.0,955.0,621.672,568.0,1408.0,11.0,71.0,67.04,67.0,96.0,40.0,26.0,28.032,29.0,39.0,15.0,9.0,13.36,13.0,27.0,4.0,1921.0,1525.984,1589.0,2177.0,638.0,25,861,177,healthy
181,957.0,1022.528,1093.0,1500.0,441.0,0.0,147.704,60.0,605.0,0.0,31.0,46.256,46.0,63.0,30.0,27.0,27.688,27.0,42.0,19.0,21.0,17.872,18.0,31.0,7.0,359.0,849.336,743.0,1945.0,28.0,25,867,316,healthy
182,1426.0,1314.608,1329.0,1496.0,1112.0,59.0,58.84,57.0,105.0,28.0,42.0,40.656,41.0,50.0,29.0,30.0,29.04,29.0,35.0,24.0,23.0,21.352,22.0,25.0,16.0,185.0,337.656,297.0,804.0,132.0,25,872,329,healthy
183,1325.0,1310.616,1309.0,1433.0,1185.0,77.0,46.288,47.0,87.0,1.0,55.0,39.592,40.0,55.0,23.0,37.0,28.456,29.0,38.0,17.0,26.0,21.504,22.0,28.0,16.0,262.0,310.96,298.0,634.0,0.0,25,872,344,healthy
184,1280.0,1164.768,1214.0,1614.0,462.0,88.0,162.408,128.0,552.0,35.0,35.0,41.32,41.0,59.0,30.0,21.0,23.304,24.0,33.0,15.0,14.0,14.08,15.0,24.0,4.0,1181.0,1071.248,1122.0,1841.0,291.0,25,874,302,healthy
185,1338.0,1134.64,1228.0,1591.0,327.0,334.0,348.832,193.0,1378.0,0.0,58.0,53.104,57.0,84.0,21.0,35.0,26.32,29.0,37.0,7.0,23.0,14.768,16.0,28.0,2.0,946.0,1240.64,1198.0,2082.0,343.0,25,876,186,healthy
186,1351.0,1326.632,1357.0,1535.0,1038.0,32.0,38.504,40.0,97.0,0.0,39.0,40.624,41.0,50.0,32.0,30.0,30.24,31.0,35.0,20.0,22.0,22.584,23.0,27.0,12.0,401.0,403.048,384.0,875.0,73.0,25,891,155,healthy
187,601.0,790.432,740.0,1269.0,429.0,593.0,438.328,461.0,992.0,44.0,73.0,69.688,72.0,97.0,47.0,31.0,32.656,33.0,38.0,28.0,17.0,19.056,18.0,27.0,12.0,1446.0,1209.504,1362.0,1805.0,218.0,25,900,263,healthy
188,583.0,928.28,708.0,1547.0,393.0,17.0,71.872,87.0,211.0,0.0,20.0,36.744,31.0,73.0,13.0,17.0,23.112,18.0,50.0,3.0,17.0,16.304,15.0,37.0,3.0,252.0,596.456,371.0,1664.0,64.0,25,979,119,healthy
189,1071.0,972.728,916.0,1653.0,419.0,48.0,58.96,60.0,112.0,11.0,39.0,40.896,39.0,76.0,19.0,29.0,27.92,29.0,51.0,4.0,21.0,20.112,21.0,35.0,4.0,259.0,415.672,293.0,1268.0,56.0,25,984,121,healthy
190,1285.0,1040.472,1197.0,1533.0,394.0,103.0,71.032,84.0,127.0,1.0,52.0,38.696,44.0,64.0,4.0,33.0,25.072,28.0,42.0,3.0,22.0,17.464,20.0,29.0,2.0,550.0,526.416,532.0,992.0,181.0,25,996,380,healthy
191,357.0,489.024,410.0,955.0,292.0,64.0,112.0,81.0,434.0,24.0,23.0,32.192,32.0,55.0,13.0,14.0,18.32,19.0,28.0,6.0,8.0,11.0,11.0,18.0,2.0,924.0,1080.768,1058.0,1886.0,371.0,25,1001,133,healthy
192,344.0,459.968,385.0,912.0,273.0,34.0,117.16,64.0,553.0,14.0,19.0,25.48,24.0,45.0,17.0,12.0,14.224,14.0,22.0,6.0,8.0,8.888,8.0,20.0,2.0,720.0,1103.312,1064.0,2197.0,102.0,25,1007,133,healthy
193,291.0,339.424,314.0,596.0,273.0,14.0,91.448,33.0,282.0,10.0,24.0,32.08,28.0,54.0,17.0,14.0,19.4,19.0,27.0,12.0,15.0,14.04,15.0,22.0,6.0,315.0,664.416,503.0,1689.0,19.0,25,1023,114,healthy
194,383.0,506.68,389.0,1196.0,278.0,76.0,144.592,112.0,438.0,4.0,25.0,33.52,26.0,70.0,10.0,14.0,16.624,14.0,32.0,5.0,7.0,8.664,8.0,17.0,1.0,1015.0,1183.904,1344.0,1769.0,164.0,25,1032,367,healthy
195,1149.0,945.68,1040.0,1392.0,368.0,76.0,75.24,72.0,195.0,15.0,36.0,26.664,27.0,42.0,15.0,13.0,15.848,15.0,28.0,8.0,7.0,10.136,9.0,22.0,3.0,1044.0,931.632,891.0,1503.0,428.0,26,338,237,healthy
196,1233.0,1169.28,1222.0,1589.0,478.0,23.0,65.456,73.0,103.0,11.0,22.0,28.304,26.0,49.0,21.0,18.0,16.888,16.0,24.0,11.0,15.0,11.296,11.0,20.0,5.0,398.0,785.672,712.0,1636.0,227.0,26,351,243,healthy
197,1292.0,738.08,752.0,1292.0,273.0,103.0,83.976,87.0,147.0,21.0,31.0,27.616,29.0,41.0,17.0,18.0,15.248,17.0,22.0,7.0,10.0,8.92,10.0,15.0,3.0,1173.0,953.528,995.0,1540.0,216.0,26,353,236,healthy
198,1125.0,651.88,672.0,1292.0,273.0,109.0,83.072,89.0,150.0,19.0,31.0,26.864,29.0,39.0,17.0,16.0,14.784,16.0,20.0,7.0,8.0,8.584,9.0,14.0,3.0,1142.0,902.456,967.0,1529.0,130.0,26,354,235,healthy
199,644.0,669.136,644.0,1011.0,355.0,127.0,158.992,139.0,324.0,42.0,22.0,27.808,21.0,58.0,11.0,9.0,15.616,8.0,37.0,2.0,4.0,10.36,3.0,33.0,0.0,1840.0,1677.36,1908.0,2800.0,360.0,26,571,216,healthy
